Artists,Name,Genre,Weekly.rank
Filter,Where Do We Go From Here,Rock,94
Finger Eleven,One Thing,Rock,16
Finger Eleven,Paralyzer,Rock,6
Fitz And The Tantrums,HandClap,"Adult Alternative,Alternative Dance,Electro-Pop,Indie Pop,Neo Soul,Alternative Pop,Alternative,Pop",53
Fitz And The Tantrums,The Walker,"Adult Alternative,Alternative Rock,Alternative Dance,Electro-Pop,Indie Pop,Indie Rock,Neo Soul,Pop",67
Five Finger Death Punch,Blue On Black,Rock,66
Five Finger Death Punch,Under And Over It,"Nu-Metal,Alternative Metal,Hard Rock,Thrash Metal,Metal,Heavy Metal,Groove Metal,Rock",77
Five For Fighting,100 Years,"Pop,Ballad,Piano,Rock",28
Five For Fighting,Chances,"Pop,Pop-Rock,Rock",83
Five For Fighting,Superman,Pop,14
Five For Fighting,The Riddle,Rock,40
Fleetwood Mac,Peacekeeper,Rock,80
Flex,Te Quiero,"Latin Music,Reggae,Reggaeton,En Espa\xc3\xb1ol,Pop",86
Flipp Dinero,Leave Me Alone,Rap,20
Flo Rida,Be On You,Rap,19
Flo Rida,Club Can't Handle Me,Rap,9
Flo Rida,Elevator,Rap,16
Flo Rida,Good Feeling,Rap,3
Flo Rida,Hello Friday,Rap,79
Flo Rida,How I Feel,Rap,96
Flo Rida,I Cry,"Pop,Rap",6
Flo Rida,"I Don't Like It, I Love It","Pop,Rap",43
Flo Rida,In The Ayer,Rap,9
Flo Rida,Jump,Rap,54
Flo Rida,Low,"Crunk,Pop,Electro-Pop,Rap",1
Flo Rida,My House,"Pop,Rap",4
Flo Rida,Right Round,Rap,1
Flo Rida,Roll,Rap,61
Flo Rida,Shone,Rap,57
Flo Rida,Sugar,Rap,5
Flo Rida,Whistle,Rap,1
Flo Rida,Who Dat Girl,Rap,29
Flo Rida,Wild Ones,"Pop,Rap",5
"Flo Rida, 99 Percent",Cake,"Rap,Pop",73
Flobots,Handlebars,Rap,37
Floetry,Say Yes,Rap,24
Florence + The Machine,Dog Days Are Over,"Alternative Rock,Alternative,Indie Pop,Indie Rock,Art Pop,Art Rock,Rock",21
Florence + The Machine,Shake It Out,"Alternative Pop,Alternative,Alternative Rock,Pop,Rock",72
Florence + The Machine,What Kind Of Man,"Alternative Rock,UK,Pop,Rock",88
Florence + The Machine,What The Water Gave Me,"Art Pop,Art Rock,Indie Rock,Indie Pop,Alternative,Alternative Rock,Rock",91
Florida Georgia Line,Anything Goes,Country,55
Florida Georgia Line,Bumpin' The Night,"Country,Rock",69
Florida Georgia Line,Confession,"Country,Rock",53
Florida Georgia Line,Cruise,"Producer,Dirty South,Pop,Pop Country,Hip-Hop,Remix,Rap,Country",4
Florida Georgia Line,Dirt,"Country,Rock",11
Florida Georgia Line,Get Your Shine On,"Country,Rock",27
Florida Georgia Line,"God, Your Mama, And Me","Boy Band,Country,Pop",46
Florida Georgia Line,H.O.L.Y.,Country,14
Florida Georgia Line,May We All,"Pop Country,Country",30
Florida Georgia Line,Round Here,"Country,Rock",28
Florida Georgia Line,Simple,Country,32
Florida Georgia Line,Sippin' On Fire,"Country,Rock",40
Florida Georgia Line,Smooth,Country,89
Florida Georgia Line,Stay,"Country,Rock",28
Florida Georgia Line,Sun Daze,"Country,Rock",44
Florida Georgia Line,Talk You Out Of It,Country,73
Florida Georgia Line,This Is How We Roll,Country,15
Flume,Never Be Like You,"Future Bass,Australia,Dance,Electronic,Pop",20
Flume,Say It,"Australia,Future Bass,Electronic,Pop",60
Flyleaf,All Around Me,"Christian,Rock,Post-Grunge",40
Foo Fighters,All My Life,Rock,43
Foo Fighters,Best Of You,"Alternative Rock,Rock",18
Foo Fighters,DOA,Rock,68
Foo Fighters,Learn To Fly,"Adult Alternative,Alternative Rock,Rock",19
Foo Fighters,Long Road To Ruin,Rock,89
Foo Fighters,Rope,"Post-Grunge,Grunge,Alternative Rock,Indie Rock,Hard Rock,Rock",68
Foo Fighters,The Pretender,"Dance,Pop-Rock,Alternative,Alternative Rock,Hard Rock,Rock",37
Foo Fighters,Times Like These,"Adult Alternative,Alternative,Alternative Rock,Rock",65
Foo Fighters,Walk,"Post-Grunge,Grunge,Alternative Rock,Indie Rock,Hard Rock,Rock",83
Foo Fighters,Wheels,Rock,72
Fort Minor,Remember The Name,Rap,66
Fort Minor,Where'd You Go,"R&;B,Alternative,Rap",5
Foster The People,Pumped Up Kicks,"Indie Rock,Adult Alternative,Memes,Electronic Rock,Electro-Pop,Electronic,Pop-Rock,Pop,Alternative Pop,Alternative,Alternative Rock,Rock",3
Foster The People,Sit Next To Me,"Adult Contemporary,Neo-Psychedelia,Adult Alternative,Pop-Rock,Rock,Indie,Indie Pop,Indie Rock,Alternative Pop,Alternative,Alternative Rock,Pop",42
Fountains Of Wayne,Stacy's Mom,"Alternative Rock,Pop-Punk,Punk Rock,Rock",21
Fragma,Toca's Miracle,Pop,99
Framing Hanley,Lollipop,"Cover,Post-Hardcore,Rock,Rap",82
Francesca Battistelli,It's Your Life,Pop,95
Frank Ocean,Chanel,"Alternative Pop,R&;B,Pop,Rap",72
Frank Ocean,Ivy,R&;B,80
Frank Ocean,Nights,"R&;B,Rap",98
Frank Ocean,Nikes,R&;B,79
Frank Ocean,Novacane,R&;B,82
Frank Ocean,Solo,"Soul,Rap,R&;B",96
Frank Ocean,Thinkin Bout You,"Alternative R&;B,Alternative Pop,Hip-Hop,R&;B",32
Frank Sinatra,Jingle Bells,"Christmas,Pop",49
Frankee,F.U.R.B.,Rap,63
Frankie Ballard,Helluva Life,Country,51
Frankie J,Don't Wanna Try,Pop,19
Frankie J,How To Deal,Pop,39
Frankie J,More Than Words,Pop,25
Frankie J,Obsession,"Latin Pop,R&;B",3
Franz Ferdinand,Do You Want To,Rock,76
Franz Ferdinand,Take Me Out,"Post-Punk Revival,Rock,UK,Indie Rock",66
Freeway,Flipside,"Hip-Hop,East Coast,Gangsta Rap,Hardcore Hip-Hop,Rap",95
Freeway,What We Do,"Gangsta Rap,Hardcore Hip-Hop,Hip-Hop,East Coast,Rap",97
French Montana,A Lie,Rap,75
French Montana,Ain't Worried About Nothin,Rap,63
French Montana,Freaks,Rap,77
French Montana,Lockjaw,Rap,73
French Montana,No Shopping,"Canada,Rap",36
French Montana,No Stylist,"Trap,Canada,Rap",47
French Montana,Pop That,Rap,36
French Montana,Slide,"Trap,Hip-Hop,East Coast,West Coast,Rap",90
French Montana,Unforgettable,"Dancehall,Rap",3
"Frenship, Emily Warren",Capsize,Pop,78
Fuel,Bad Day,"Alternative Rock,Post-Grunge,Rock",64
Fuel,Falls On Me,Pop,52
Fuel,Hemorrhage,"Ballad,Post-Grunge,Rock",30
Future,31 Days,Rap,65
Future,4 Da Gang,"Atlanta,Trap,Rap",92
Future,Blow A Bag,"Atlanta,Trap,Rap",95
Future,Call The Coroner,"Atlanta,Trap,Rap",100
Future,Comin Out Strong,"Atlanta,Trap,Canada,Rap",48
Future,Commas,"Atlanta,Producer,Trap,Rap",55
Future,Crushed Up,"Atlanta,Trap,Rap",43
